strategy_name,strategy_type,n_trades,notional_usd,total_premium_paid_usd,total_tx_cost_usd,total_payout_usd,total_pnl_usd,max_drawdown_usd,win_rate_pct,premium_recovery_pct,sharpe_monthly,annual_sharpe_mean,annual_sharpe_min,annual_sharpe_std,annual_sharpe_cv,annual_sharpe_score,n_years,pct_positive_years,min_annual_pnl_usd,calmar,gain_to_pain,ulcer_index,feasibility_pct,ko_rate_pct,leg_a_ko_rate_pct,leg_b_ko_rate_pct,both_survive_rate_pct,structure_vs_min_leg_pct
RKO-BASKET  Call-UO  1M  30Δ/H@20Δ,rko_basket,2444,10000000.0,6910860.816863122,4888000.0,2882494.150617457,-4028366.6662456654,-4050939.5319957663,3.600654664484452,41.70962528407332,-3.415994439922436,-4.887882149988872,-8.10121362161008,2.640894124800455,-0.540294148623544,-7.528776274789328,4,0.0,-1509759.0818990686,-0.30522246560477984,0.13806619277024462,20.504852506173695,100.0,42.798690671031096,,,,
RKO-BASKET  Call-UO  1M  30Δ/H@15Δ,rko_basket,2444,10000000.0,12936793.58124043,4888000.0,12785392.56958028,-151401.01166015095,-4004725.838752646,8.960720130932897,98.82968673257878,-0.03338727564643658,-1.860151827793692,-5.90361493238572,2.833562358202638,-1.5232962792953835,-4.693714185996329,4,50.0,-1790872.7177392072,-0.011603773699242705,0.9738351131476563,17.949415042332284,100.0,32.11947626841244,,,,
RKO-BASKET  Call-UO  1M  30Δ/H@10Δ,rko_basket,2444,10000000.0,26142554.9654975,4888000.0,33859763.46777787,7717208.502280372,-3373350.849603709,15.834697217675942,129.5197179941495,0.7847973630267813,-0.16750460224387054,-2.585847689320464,1.8661329640377624,-11.140786217448836,-2.033637566281633,4,50.0,-2171093.546341607,0.7021695376113694,1.8382509568962542,14.601446130370132,100.0,21.48117839607201,,,,
RKO-BASKET  Call-UO  1M  30Δ/H@5Δ,rko_basket,2444,10000000.0,48978034.65009904,4888000.0,78318517.37380059,29340482.72370155,-7357183.781471763,23.895253682487724,159.90539010662857,1.40500072736895,0.9229680806924271,-1.243596699731785,1.4698408333259856,1.5925153470348452,-0.5468727526335585,4,75.0,-1318864.97599904,1.2240493093877975,2.9132769055478667,24.214729787390574,100.0,9.819967266775777,,,,
RKO-BASKET  Call-UO  6W  ATM/H@20Δ,rko_basket,2421,10000000.0,44389632.31842661,4842000.0,52079222.43620405,7689590.117777442,-4988987.334278098,17.802560925237504,117.32294167840045,0.6027702180333804,-0.08020203563886608,-2.366048191546149,1.4119433857697243,-17.604832277916568,-1.4921454214085905,4,50.0,-1268193.7824557745,0.4770885644808548,1.5426258690879129,20.476767767288106,100.0,45.394465097067325,,,,
RKO-BASKET  Call-UO  6W  ATM/H@15Δ,rko_basket,2421,10000000.0,74948408.5893856,4842000.0,96086455.44689175,21138046.857506156,-6081217.121144202,25.485336637752994,128.20346322937107,1.0414934249257837,0.9590062762053622,0.03301511212744818,0.6320238581706886,0.6590403773701129,0.32698241803467354,4,100.0,173165.10600179454,1.0759264002611955,2.157755132878769,18.00293913652634,100.0,34.20074349442379,,,,
RKO-BASKET  Call-UO  6W  ATM/H@10Δ,rko_basket,2421,10000000.0,116038287.4948072,4842000.0,159646580.544069,43608293.04926179,-8562289.624396317,33.82899628252788,137.58095193469075,1.4570530048385097,1.3696333380362942,0.5673952700009257,0.5585098692537503,0.4077805743648964,0.8111234687825438,4,100.0,3495036.1790963504,1.5764760990457936,2.9430174573434456,26.59386610276142,100.0,22.098306484923587,,,,
RKO-BASKET  Call-UO  6W  ATM/H@5Δ,rko_basket,2421,10000000.0,167379617.62771624,4842000.0,266151606.4179415,98771988.79022527,-15624938.288758636,43.16398182569186,159.01076259471017,1.8623058349114727,1.706958468317272,0.8129302744611456,0.8381665431525026,0.4910292539095994,0.8687919251647694,4,100.0,5141887.187900643,1.9566975669644984,3.9868482674817862,51.624592323144775,100.0,8.880627839735647,,,,
RKO-BASKET  Call-UO  6W  45Δ/H@20Δ,rko_basket,2421,10000000.0,30363952.477627646,4842000.0,35690409.53795041,5326457.060322762,-3360787.7754956717,14.828583230070219,117.54204122222667,0.5814992254954225,-0.47810221568375155,-3.837765457346898,2.0507607105055574,-4.289377131567335,-2.528862926189309,4,50.0,-1174070.076982664,0.49057516516144306,1.5221064287484227,15.266499372184272,100.0,45.394465097067325,,,,
RKO-BASKET  Call-UO  6W  45Δ/H@15Δ,rko_basket,2421,10000000.0,54440826.62547489,4842000.0,71193736.36265358,16752909.737178694,-4829982.894165261,22.593969434118133,130.77269537516426,1.0561604209863007,0.9271849430015465,-0.15606011185888946,0.7599566516559578,0.8196386895539677,0.1672282913455887,4,75.0,-599094.9686921688,1.0736256364730519,2.2559269867596856,14.4931824805272,100.0,34.20074349442379,,,,
RKO-BASKET  Call-UO  6W  45Δ/H@10Δ,rko_basket,2421,10000000.0,89002570.1854656,4842000.0,125220197.13285296,36217626.947387345,-7211393.853698991,30.44196612969847,140.69278771603587,1.4519407354956728,1.353446486147353,0.4293642302271829,0.6524394659141374,0.48205782244951256,0.7010070202332156,4,100.0,2504787.3847893453,1.554565384143285,2.98121077825946,22.871719417921536,100.0,22.098306484923587,,,,
RKO-BASKET  Call-UO  6W  45Δ/H@5Δ,rko_basket,2421,10000000.0,134177963.57397678,4842000.0,219977855.35823113,85799891.78425436,-13496213.163112722,40.35522511358943,163.9448457100409,1.8219797231757866,1.6691666318259069,0.7706984406608597,0.8491094434824521,0.5087026227894387,0.8200571883434548,4,100.0,4375067.401442408,1.9678093889863726,3.989602958626492,45.59886276251568,100.0,8.880627839735647,,,,
RKO-BASKET  Call-UO  6W  40Δ/H@20Δ,rko_basket,2421,10000000.0,19280251.965941645,4842000.0,21570292.473644674,2290040.507703032,-2892404.8828226924,11.81330028913672,111.87764823690252,0.3899762455812768,-1.1512115599617234,-5.887757939239703,2.860633403925496,-2.4848894012327407,-4.01184496388722,4,50.0,-1117069.6234729933,0.24507121040886778,1.3166975545369672,12.354972596700977,100.0,45.394465097067325,,,,
