Date,Open,High,Low,Close
2024-07-31,7.2438,7.2529,7.2133,7.227
2024-08-01,7.227,7.2583,7.2101,7.2513
2024-08-02,7.2514,7.2521,7.1437,7.1638
2024-08-05,7.1631,7.1663,7.0838,7.1385
2024-08-06,7.1386,7.165,7.1337,7.159
2024-08-07,7.159,7.1945,7.1575,7.1733
2024-08-08,7.1733,7.1852,7.1544,7.1842
2024-08-09,7.1842,7.1899,7.1636,7.1744
2024-08-12,7.1685,7.1856,7.1676,7.1784
2024-08-13,7.1785,7.1831,7.1452,7.1479
2024-08-14,7.1479,7.1536,7.1309,7.1471
2024-08-15,7.1471,7.1846,7.1441,7.1796
2024-08-16,7.1796,7.1838,7.1604,7.1631
2024-08-19,7.1631,7.1645,7.1278,7.1336
2024-08-20,7.1336,7.1471,7.1157,7.1172
2024-08-21,7.1172,7.1395,7.1127,7.1329
2024-08-22,7.1329,7.1493,7.1258,7.1467
2024-08-23,7.1467,7.1488,7.1132,7.1162
2024-08-26,7.1209,7.1252,7.107,7.1229
2024-08-27,7.123,7.1341,7.1191,7.1215
2024-08-28,7.1216,7.1408,7.119,7.1329
2024-08-29,7.1329,7.1329,7.0847,7.0943
2024-08-30,7.0942,7.0978,7.071,7.09
2024-09-02,7.0882,7.1188,7.086,7.1158
2024-09-03,7.1154,7.1309,7.1126,7.1208
2024-09-04,7.1208,7.1232,7.1058,7.1134
2024-09-05,7.1134,7.1144,7.0871,7.0899
2024-09-06,7.0899,7.1008,7.0735,7.0948
2024-09-09,7.0901,7.1254,7.0845,7.1202
2024-09-10,7.1201,7.1356,7.1174,7.1356
2024-09-11,7.1355,7.1367,7.1076,7.1293
2024-09-12,7.129,7.133,7.1172,7.119
2024-09-13,7.119,7.1213,7.0908,7.1004
2024-09-16,7.1028,7.1065,7.0881,7.097
2024-09-17,7.097,7.1117,7.0926,7.111
2024-09-18,7.111,7.1113,7.0696,7.0954
2024-09-19,7.0955,7.1136,7.0603,7.0716
2024-09-20,7.0716,7.0736,7.0387,7.0421
2024-09-23,7.0512,7.065,7.04,7.0604
2024-09-24,7.0604,7.0694,7.01,7.011
2024-09-25,7.011,7.0358,6.9951,7.0328
2024-09-26,7.0329,7.0354,6.9713,6.973
2024-09-27,6.973,7.0043,6.9719,6.9816
2024-09-30,6.982,7.0139,6.9735,7.0074
2024-10-01,7.0074,7.0354,7.0012,7.0302
2024-10-02,7.0302,7.039,7.0061,7.0364
2024-10-03,7.0364,7.0552,7.0355,7.0515
2024-10-04,7.0515,7.104,7.0471,7.0984
2024-10-07,7.0956,7.101,7.0581,7.0712
2024-10-08,7.0713,7.0845,7.0464,7.0738
2024-10-09,7.0738,7.0985,7.0537,7.0927
2024-10-10,7.0927,7.0955,7.0683,7.0849
2024-10-11,7.0849,7.0888,7.0663,7.0711
2024-10-14,7.0712,7.1001,7.0712,7.0956
2024-10-15,7.0956,7.1434,7.0912,7.1354
2024-10-16,7.1354,7.1417,7.1212,7.1368
2024-10-17,7.1368,7.1475,7.1258,7.137
