Date,Open,High,Low,Close
2024-07-22,7.2736,7.274,7.2708,7.2738
2024-07-23,7.2729,7.2749,7.2728,7.2748
2024-07-24,7.2755,7.2775,7.2621,7.2635
2024-07-25,7.262,7.2637,7.2087,7.2469
2024-07-26,7.2403,7.2545,7.2293,7.2505
2024-07-29,7.2529,7.261,7.2512,7.2603
2024-07-30,7.2634,7.2649,7.2382,7.241
2024-07-31,7.2304,7.2412,7.2134,7.2267
2024-08-01,7.2116,7.2487,7.2099,7.245
2024-08-02,7.2445,7.2466,7.1569,7.1722
2024-08-05,7.1388,7.1561,7.1154,7.1396
2024-08-06,7.1513,7.1616,7.1421,7.1558
2024-08-07,7.1681,7.1866,7.1681,7.1766
2024-08-08,7.1761,7.1797,7.1559,7.1763
2024-08-09,7.1778,7.1793,7.1648,7.1683
2024-08-12,7.1731,7.1826,7.1714,7.1747
2024-08-13,7.1797,7.1826,7.1522,7.155
2024-08-14,7.147,7.1541,7.1356,7.1411
2024-08-15,7.1577,7.1783,7.1535,7.1747
2024-08-16,7.1781,7.179,7.159,7.1592
2024-08-19,7.1498,7.1561,7.1323,7.1395
2024-08-20,7.1304,7.1496,7.129,7.1293
2024-08-21,7.1277,7.1402,7.1262,7.1314
2024-08-22,7.1304,7.1485,7.1304,7.147
2024-08-23,7.144,7.147,7.1202,7.1209
2024-08-26,7.1151,7.1243,7.1139,7.122
2024-08-27,7.1253,7.1318,7.121,7.1238
2024-08-28,7.124,7.1352,7.1222,7.1279
2024-08-29,7.1284,7.1315,7.0918,7.097
2024-08-30,7.0915,7.1013,7.0844,7.0913
2024-09-02,7.098,7.119,7.0957,7.1173
2024-09-03,7.12,7.1249,7.1142,7.1217
2024-09-04,7.1139,7.1176,7.1075,7.113
2024-09-05,7.1013,7.1036,7.0873,7.0887
2024-09-06,7.0869,7.0989,7.0817,7.098
2024-09-09,7.1067,7.1171,7.0934,7.1137
2024-09-10,7.1187,7.1253,7.1174,7.1208
2024-09-11,7.1224,7.1224,7.1077,7.1194
2024-09-12,7.1225,7.1244,7.116,7.1174
2024-09-13,7.1074,7.1113,7.0905,7.0972
2024-09-18,7.0989,7.1,7.0704,7.0769
2024-09-19,7.1034,7.1089,7.0603,7.0627
2024-09-20,7.0584,7.0628,7.0428,7.047
2024-09-23,7.0461,7.0608,7.0446,7.0521
2024-09-24,7.0581,7.0634,7.0318,7.0318
2024-09-25,7.0206,7.0338,7.0161,7.0338
2024-09-26,7.0307,7.0316,7.0063,7.0111
2024-09-27,7.0161,7.0192,7.011,7.0111
2024-09-30,7.0157,7.0194,7.0114,7.0187
2024-10-08,7.0571,7.0812,7.0484,7.0633
2024-10-09,7.0628,7.0848,7.055,7.0808
2024-10-10,7.0752,7.0815,7.0622,7.0765
2024-10-11,7.0738,7.0785,7.0634,7.0668
2024-10-14,7.0785,7.0903,7.0739,7.0897
2024-10-15,7.0879,7.1215,7.0878,7.1195
2024-10-16,7.1224,7.1245,7.1119,7.1196
2024-10-17,7.1215,7.1277,7.1159,7.1229
2024-10-18,7.1191,7.1256,7.1009,7.1023
2024-10-21,7.1041,7.1209,7.0977,7.1209
2024-10-22,7.1217,7.1255,7.1197,7.124
2024-10-23,7.1318,7.1338,7.1248,7.1302
2024-10-24,7.1205,7.123,7.1106,7.1199
2024-10-25,7.1171,7.1274,7.1161,7.1215
2024-10-28,7.1335,7.1353,7.1239,7.1293
2024-10-29,7.1315,7.143,7.1255,7.1291
2024-10-30,7.126,7.1367,7.1155,7.1161
2024-10-31,7.1203,7.1255,7.1142,7.118
2024-11-01,7.1143,7.1316,7.1106,7.129
2024-11-04,7.1065,7.1152,7.0867,7.1009
2024-11-05,7.1081,7.111,7.1015,7.1047
2024-11-06,7.1279,7.1793,7.1226,7.1753
2024-11-07,7.1861,7.187,7.1378,7.1434
2024-11-08,7.1526,7.1845,7.1406,7.1841
2024-11-11,7.1785,7.215,7.176,7.215
2024-11-12,7.2175,7.2417,7.2175,7.2347
2024-11-13,7.2248,7.2341,7.2064,7.234
2024-11-14,7.2315,7.247,7.227,7.2271
2024-11-15,7.2343,7.2418,7.226,7.2294
2024-11-18,7.2337,7.2456,7.2305,7.232
2024-11-19,7.2294,7.2443,7.2294,7.2394
2024-11-20,7.2382,7.2469,7.2381,7.2455
2024-11-21,7.243,7.2434,7.2363,7.2422
2024-11-22,7.2464,7.2498,7.2443,7.248
2024-11-25,7.2387,7.247,7.2382,7.2462
2024-11-26,7.2537,7.2592,7.2481,7.2502
